[2024-01-26 21:26:58.893]	[INFO]	raft	[etcdserver/zap_raft.go:77]	57594478feebcf1b [logterm: 1, index: 3, vote: 0] cast MsgPreVote for 2946d5cd59b2d922 [logterm: 1, index: 3] at term 1
[2024-01-26 21:26:58.904]	[INFO]	raft	[etcdserver/zap_raft.go:77]	57594478feebcf1b [term: 1] received a MsgVote message with higher term from 2946d5cd59b2d922 [term: 2]
[2024-01-26 21:26:58.904]	[INFO]	raft	[etcdserver/zap_raft.go:77]	57594478feebcf1b became follower at term 2
[2024-01-26 21:26:58.904]	[INFO]	raft	[etcdserver/zap_raft.go:77]	57594478feebcf1b [logterm: 1, index: 3, vote: 0] cast MsgVote for 2946d5cd59b2d922 [logterm: 1, index: 3] at term 2
[2024-01-26 21:26:58.906]	[INFO]	[etcdserver/server.go:777]	initialized peer connections; fast-forwarding election ticks	{"local-member-id": "57594478feebcf1b", "forward-ticks": 8, "forward-duration": "800ms", "election-ticks": 10, "election-timeout": "1s", "active-remote-members": 2}
[2024-01-26 21:26:58.912]	[INFO]	raft	[etcdserver/zap_raft.go:77]	raft.node: 57594478feebcf1b elected leader 2946d5cd59b2d922 at term 2
[2024-01-26 21:26:58.967]	[INFO]	[membership/cluster.go:584]	set initial cluster version	{"cluster-id": "5548ea6b4924b990", "local-member-id": "57594478feebcf1b", "cluster-version": "3.5"}
[2024-01-26 21:26:58.967]	[INFO]	[api/capability.go:75]	enabled capabilities for version	{"cluster-version": "3.5"}
[2024-01-26 21:26:58.967]	[INFO]	[logger/level.go:21]	start etcd server success, the server is Ready!
[2024-01-26 21:26:58.967]	[INFO]	[embed/serve.go:103]	ready to serve client requests
[2024-01-26 21:26:58.968]	[INFO]	[etcdserver/server.go:2062]	published local member to cluster through raft	{"local-member-id": "57594478feebcf1b", "local-member-attributes": "{Name:master-3380 ClientURLs:[http://192.168.0.100:3379]}", "request-path": "/0/members/57594478feebcf1b/attributes", "cluster-id": "5548ea6b4924b990", "publish-timeout": 7}
[2024-01-26 21:26:58.976]	[INFO]	[embed/serve.go:187]	serving client traffic insecurely; this is strongly discouraged!	{"traffic": "grpc+http", "address": "192.168.0.100:3379"}
[2024-01-26 21:26:58.993]	[INFO]	[logger/level.go:21]	discovery node watching	{"discovery key prefix": "/dbms-worker/register/"}
[2024-01-26 21:26:59.044]	[INFO]	[logger/level.go:21]	server new leader elected	{"new node identity": "192.168.0.100:4379"}
[2024-01-26 21:27:01.419]	[INFO]	[logger/level.go:21]	discovery node set	{"key": "/dbms-worker/register/192.168.0.100:8361", "node": "{\"Addr\":\"192.168.0.100:8361\",\"Role\":\"WORKER\"}"}
[2024-01-26 21:27:01.786]	[INFO]	[logger/level.go:21]	discovery node set	{"key": "/dbms-worker/register/192.168.0.100:8261", "node": "{\"Addr\":\"192.168.0.100:8261\",\"Role\":\"WORKER\"}"}
[2024-01-26 21:27:02.176]	[INFO]	[logger/level.go:21]	discovery node set	{"key": "/dbms-worker/register/192.168.0.100:8461", "node": "{\"Addr\":\"192.168.0.100:8461\",\"Role\":\"WORKER\"}"}
[2024-01-26 21:28:21.237]	[INFO]	raft	[etcdserver/zap_raft.go:77]	57594478feebcf1b [logterm: 2, index: 21, vote: 2946d5cd59b2d922] cast MsgPreVote for 8165f3eac4dc4a14 [logterm: 2, index: 21] at term 2
[2024-01-26 21:28:21.243]	[INFO]	raft	[etcdserver/zap_raft.go:77]	57594478feebcf1b [term: 2] received a MsgVote message with higher term from 8165f3eac4dc4a14 [term: 3]
[2024-01-26 21:28:21.244]	[INFO]	raft	[etcdserver/zap_raft.go:77]	57594478feebcf1b became follower at term 3
[2024-01-26 21:28:21.244]	[INFO]	raft	[etcdserver/zap_raft.go:77]	57594478feebcf1b [logterm: 2, index: 21, vote: 0] cast MsgVote for 8165f3eac4dc4a14 [logterm: 2, index: 21] at term 3
[2024-01-26 21:28:21.244]	[INFO]	raft	[etcdserver/zap_raft.go:77]	raft.node: 57594478feebcf1b lost leader 2946d5cd59b2d922 at term 3
[2024-01-26 21:28:21.251]	[INFO]	raft	[etcdserver/zap_raft.go:77]	raft.node: 57594478feebcf1b elected leader 8165f3eac4dc4a14 at term 3
